TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price,Pending Quantity,Total Quantity,Add to Quantity,TCG Marketplace Price,My Store Reserve Quantity,My Store Price,Photo URL,Rs,Rc,Value,Card ID
5484408,YuGiOh,Structure Deck: Albaz Strike,Artifact Scythe,,SDAZ-EN011,Common,Lightly Played 1st Edition,0.15,0,0,0,,2,0.15,,,,0.302358180285,0.419000029564,"('SDAZ',)",abf141822e034a68a1d7a7a418430d59
5484533,YuGiOh,Structure Deck: Albaz Strike,Back to the Front,,SDAZ-EN036,Common,Lightly Played 1st Edition,0.11,0,0,0,,3,0.11,,,,0.100751951337,0.506000041962,"('SDAZ',)",c7fa9c1eb06242cba9a36aa68f2e4a87
5484418,YuGiOh,Structure Deck: Albaz Strike,Black Dragon Collapserpent,,SDAZ-EN013,Common,Lightly Played 1st Edition,0.11,0,0,0,,1,0.11,,,,0.146373867989,0.618000030518,"('SDAZ',)",d2e2e4f139304c34bf88221f306a4db2
5484468,YuGiOh,Structure Deck: Albaz Strike,Branded Bond,,SDAZ-EN023,Common,Lightly Played 1st Edition,0.06,0,0,0,,2,0.06,,,,0.13214032352,0.572000026703,"('SDAZ',)",034f5eed472146bb9751261d70fec58e
5484463,YuGiOh,Structure Deck: Albaz Strike,Branded in White,,SDAZ-EN022,Common,Lightly Played 1st Edition,0.08,0,0,0,,2,0.08,,,,0.103878416121,0.613999962807,"('SDAZ',)",613b5a3c20bb4272a8cb4b5fe1b048df
5484453,YuGiOh,Structure Deck: Albaz Strike,Branded Lost,,SDAZ-EN020,Common,Lightly Played 1st Edition,0.1,0,0,0,,3,0.1,,,,0.143948063254,0.582000017166,"('SDAZ',)",c81fce997cb54d0ab691da982ca96d43
5484573,YuGiOh,Structure Deck: Albaz Strike,Brigrand the Glory Dragon,,SDAZ-EN044,Common,Lightly Played 1st Edition,0.13,0,0,0,,3,0.13,,,,0.0669727995992,0.508000016212,"('SDAZ',)",57588dcaaf6d4f8496b2819e8b64c166
5484498,YuGiOh,Structure Deck: Albaz Strike,Called by the Grave,,SDAZ-EN029,Common,Lightly Played 1st Edition,0.53,0,0,0,,1,0.53,,,,0.0533194951713,0.580999970436,"('SDAZ',)",87f62d55e47949959116555dbb40d217
5484398,YuGiOh,Structure Deck: Albaz Strike,Chaos Dragon Levianeer,,SDAZ-EN009,Common,Lightly Played 1st Edition,0.21,0,0,0,,2,0.21,,,,1,0.42199999094,"('SDAZ',)",91e4fa86f48b49179cec7d2fc19c6780
5484503,YuGiOh,Structure Deck: Albaz Strike,Dark Ruler No More,,SDAZ-EN030,Common,Lightly Played 1st Edition,0.54,0,0,0,,7,0.54,,,,0.153331026435,0.5,"('SDAZ',)",4c49f30a9be54ae7864146cdeea99a41
5484548,YuGiOh,Structure Deck: Albaz Strike,Dimensional Barrier,,SDAZ-EN039,Common,Lightly Played 1st Edition,0.27,0,0,0,,3,0.27,,,,0.115375101566,0.666999995708,"('SDAZ',)",912905dd27b34146a0f99f3283a08827
5484383,YuGiOh,Structure Deck: Albaz Strike,"Dogmatika Fleurdelis, the Knighted",,SDAZ-EN006,Common,Lightly Played 1st Edition,0.15,0,0,0,,2,0.15,,,,0.0999318435788,0.542999982834,"('SDAZ',)",492baa63dd144644b47064b694bfcee8
5484593,YuGiOh,Structure Deck: Albaz Strike,Ecclesia the Exiled,,SDAZ-EN048,Common,Lightly Played 1st Edition,0.24,0,0,0,,2,0.24,,,,1,0.667999982834,"('SDAZ',)",5dd5f0fb7cb8475583ffff698ea3b7d7
5484443,YuGiOh,Structure Deck: Albaz Strike,Effect Veiler,,SDAZ-EN018,Common,Lightly Played 1st Edition,0.35,0,0,0,,6,0.35,,,,0.0779917761683,0.75,"('SDAZ',)",6a42f5f90d3443b78968742b789dd675
5484373,YuGiOh,Structure Deck: Albaz Strike,Fallen of Albaz,,SDAZ-EN004,Common,Lightly Played 1st Edition,0.1,0,0,0,,3,0.1,,,,0.136060938239,0.476000010967,"('SDAZ',)",0713814479d54507b8b1131cdb3d8c7e
5484473,YuGiOh,Structure Deck: Albaz Strike,Fusion Gate,,SDAZ-EN024,Common,Lightly Played 1st Edition,0.2,0,0,0,,1,0.2,,,,0.154864996672,0.677999973297,"('SDAZ',)",6ff0b48b8dc04fdc820ab8331c67e18c
5484483,YuGiOh,Structure Deck: Albaz Strike,Fusion Substitute,,SDAZ-EN026,Common,Lightly Played 1st Edition,0.17,0,0,0,,1,0.17,,,,0.246401354671,0.490999996662,"('SDAZ',)",fc044523643e4139805db82a89618187
5484438,YuGiOh,Structure Deck: Albaz Strike,Ghost Ogre & Snow Rabbit,,SDAZ-EN017,Common,Lightly Played 1st Edition,0.33,0,0,0,,18,0.33,,,,0.169392317533,0.336000025272,"('SDAZ',)",ce45d827794841c2afeafe01202b8a5c
5484488,YuGiOh,Structure Deck: Albaz Strike,Gold Sarcophagus,,SDAZ-EN027,Common,Lightly Played 1st Edition,0.15,0,0,0,,1,0.15,,,,0.217905893922,0.641999959946,"('SDAZ',)",854ff3adc2684223beecff0dd6129d10
5484523,YuGiOh,Structure Deck: Albaz Strike,Judgment of the Branded,,SDAZ-EN034,Common,Lightly Played 1st Edition,0.06,0,0,0,,2,0.06,,,,0.163891136646,0.436999976635,"('SDAZ',)",1b0f1ebc45684f54ab5f5ae51848202b
5484428,YuGiOh,Structure Deck: Albaz Strike,Keeper of Dragon Magic,,SDAZ-EN015,Common,Lightly Played 1st Edition,0.15,0,0,0,,4,0.15,,,,0.140194535255,0.459999978542,"('SDAZ',)",a6fc5c784b774fcda1591869143d0b36
5484528,YuGiOh,Structure Deck: Albaz Strike,Necro Fusion,,SDAZ-EN035,Common,Lightly Played 1st Edition,0.13,0,0,0,,2,0.13,,,,0.138294652104,0.277999997139,"('SDAZ',)",14baf867d56e40cbb4be4f1e6c7858c7
5484448,YuGiOh,Structure Deck: Albaz Strike,Omni Dragon Brotaur,,SDAZ-EN019,Common,Lightly Played 1st Edition,0.08,0,0,0,,2,0.08,,,,0.174185097218,0.511999964714,"('SDAZ',)",ea03bd34054c413f8c9296a0ecb5dbca
5484493,YuGiOh,Structure Deck: Albaz Strike,Pot of Extravagance,,SDAZ-EN028,Common,Lightly Played 1st Edition,0.45,0,0,0,,12,0.45,,,,0.201538041234,0.365000009537,"('SDAZ',)",52d1d79deeeb4455916a32e6bbc7394c
5484403,YuGiOh,Structure Deck: Albaz Strike,"Radian, the Multidimensional Kaiju",,SDAZ-EN010,Common,Lightly Played 1st Edition,0.15,0,0,0,,3,0.15,,,,0.14009398222,0.492999970913,"('SDAZ',)",e6cbd365757f44e3899b94535d757075
5484518,YuGiOh,Structure Deck: Albaz Strike,Screams of the Branded,,SDAZ-EN033,Common,Lightly Played 1st Edition,0.1,0,0,0,,2,0.1,,,,0.184578880668,0.615999996662,"('SDAZ',)",6876845bcc3a459e8d5522ce6debd2f7
5484578,YuGiOh,Structure Deck: Albaz Strike,Sprind the Irondash Dragon,,SDAZ-EN045,Common,Lightly Played 1st Edition,0.12,0,0,0,,1,0.12,,,,0.170302569866,0.485000014305,"('SDAZ',)",2519c6462bba44968a8ed952d66984c3
5484423,YuGiOh,Structure Deck: Albaz Strike,Starliege Seyfert,,SDAZ-EN014,Common,Lightly Played 1st Edition,0.16,0,0,0,,1,0.16,,,,0.188877165318,0.569000005722,"('SDAZ',)",606de8c113c0491ebae5e744d77d3db5
5484433,YuGiOh,Structure Deck: Albaz Strike,Summoner Monk,,SDAZ-EN016,Common,Lightly Played 1st Edition,0.13,0,0,0,,1,0.13,,,,0.210233867168,0.664000034332,"('SDAZ',)",95f20a5ccfa9487eaecc5b3cbdaf1e43
5484543,YuGiOh,Structure Deck: Albaz Strike,There Can Be Only One,,SDAZ-EN038,Common,Lightly Played 1st Edition,0.15,0,0,0,,4,0.15,,,,0.0236343946308,0.476000010967,"('SDAZ',)",f9d4f165a9934f2294f5a52eba0d426c
5484553,YuGiOh,Structure Deck: Albaz Strike,Waking the Dragon,,SDAZ-EN040,Common,Lightly Played 1st Edition,0.13,0,0,0,,1,0.13,,,,0.286646097898,0.355000019073,"('SDAZ',)",740a57b704ad4153963040ca7321c5bb
5484538,YuGiOh,Structure Deck: Albaz Strike,Warning Point,,SDAZ-EN037,Common,Lightly Played 1st Edition,0.09,0,0,0,,1,0.09,,,,0.256681412458,0.552999973297,"('SDAZ',)",150cd86f4a904218a3d71bd6e7cf6cdd
5484413,YuGiOh,Structure Deck: Albaz Strike,White Dragon Wyverburster,,SDAZ-EN012,Common,Lightly Played 1st Edition,0.12,0,0,0,,4,0.12,,,,0.212592869997,0.532000005245,"('SDAZ',)",3da85034eaab41eea42f9323e4d5ef03
2829066,YuGiOh,Structure Deck: Saga of Blue-Eyes White Dragon,A Wingbeat of Giant Dragon,,SDBE-EN023,Common,Lightly Played Unlimited,0.18,0,0,0,,2,0.18,,,,0.106166698039,0.657000005245,"('SDBE',)",1b572b31bb454b43b5122519f03c0f84
2829046,YuGiOh,Structure Deck: Saga of Blue-Eyes White Dragon,Alexandrite Dragon,,SDBE-EN003,Common,Lightly Played Unlimited,0.3,0,0,0,,1,0.3,,,,0.0163606014103,0.518000006676,"('SDBE',)",16b0ca93dbc0465984bbe3f13019f0b6
2829064,YuGiOh,Structure Deck: Saga of Blue-Eyes White Dragon,Burst Stream of Destruction,,SDBE-EN021,Common,Lightly Played Unlimited,0.09,0,0,0,,4,0.09,,,,0.0903582721949,0.710000038147,"('SDBE',)",7889809af1b74539af6e2b5379b44aea
2829080,YuGiOh,Structure Deck: Saga of Blue-Eyes White Dragon,Call of the Haunted,,SDBE-EN037,Common,Lightly Played Unlimited,0.18,0,0,0,,2,0.18,,,,0.00111722073052,0.441999971867,"('SDBE',)",cce2ce0ca2a4473ca33405081f7ef777
2829068,YuGiOh,Structure Deck: Saga of Blue-Eyes White Dragon,Cards of Consonance,,SDBE-EN025,Common,Lightly Played Unlimited,1.01,0,0,0,,1,1.01,,,,0.135326176882,0.454999983311,"('SDBE',)",acff81312d634e818ece8c62f59e404c
2829076,YuGiOh,Structure Deck: Saga of Blue-Eyes White Dragon,Castle of Dragon Souls,,SDBE-EN033,Common,Lightly Played Unlimited,0.12,0,0,0,,1,0.12,,,,0.0674350261688,0.539000034332,"('SDBE',)",5def09ebb9a141dc9ea7fdc3696e33f6
1133382,YuGiOh,Structure Deck: Saga of Blue-Eyes White Dragon,Compulsory Evacuation Device,,SDBE-EN038,Common,Lightly Played 1st Edition,0.22,0,0,0,,1,0.22,,,,0.0776531025767,0.5,"('SDBE',)",2e397bc149f64d45ad5234b647d6f30e
2829081,YuGiOh,Structure Deck: Saga of Blue-Eyes White Dragon,Compulsory Evacuation Device,,SDBE-EN038,Common,Lightly Played Unlimited,0.21,0,0,0,,1,0.21,,,,0.00868468545377,0.580999970436,"('SDBE',)",47f5b9fc048e4f2286346a4b5e57be1a
2829079,YuGiOh,Structure Deck: Saga of Blue-Eyes White Dragon,Damage Condenser,,SDBE-EN036,Common,Lightly Played Unlimited,0.13,0,0,0,,1,0.13,,,,0.0718245133758,0.544999957085,"('SDBE',)",4126438dad7e44c5ab864866beaba031
2829051,YuGiOh,Structure Deck: Saga of Blue-Eyes White Dragon,Darkstorm Dragon,,SDBE-EN008,Common,Lightly Played Unlimited,0.08,0,0,0,,2,0.08,,,,0.151118636131,0.411000013351,"('SDBE',)",d4b91fdc67c34e329ecc9ff58d0226f5
2829055,YuGiOh,Structure Deck: Saga of Blue-Eyes White Dragon,Divine Dragon Apocralyph,,SDBE-EN012,Common,Lightly Played Unlimited,0.14,0,0,0,,2,0.14,,,,0.156496569514,0.669000029564,"('SDBE',)",2c3dbb04e44b481d9254ef23cbc7c75a
2829072,YuGiOh,Structure Deck: Saga of Blue-Eyes White Dragon,Dragonic Tactics,,SDBE-EN029,Common,Lightly Played Unlimited,0.08,0,0,0,,1,0.08,,,,1,0.743999958038,"('SDBE',)",c5a1c61f5f6a4c599361ecca1d221d91
2829075,YuGiOh,Structure Deck: Saga of Blue-Eyes White Dragon,Enemy Controller,,SDBE-EN032,Common,Lightly Played Unlimited,0.22,0,0,0,,1,0.22,,,,0.0229550879449,0.447000026703,"('SDBE',)",42b56f0c5c48481a8fdd461214c9577d
2829048,YuGiOh,Structure Deck: Saga of Blue-Eyes White Dragon,Flamvell Guard,,SDBE-EN005,Common,Lightly Played Unlimited,0.19,0,0,0,,1,0.19,,,,0.057045456022,0.486999988556,"('SDBE',)",1ca4c6d54a00451ba95772ce039fb8dd
2829058,YuGiOh,Structure Deck: Saga of Blue-Eyes White Dragon,Herald of Creation,,SDBE-EN015,Common,Lightly Played Unlimited,0.08,0,0,0,,1,0.08,,,,0.112266808748,0.534000039101,"('SDBE',)",7253bec9cb6c4a11b836d30f440159a6
1133242,YuGiOh,Structure Deck: Saga of Blue-Eyes White Dragon,Hieratic Dragon of Tefnuit,,SDBE-EN010,Common,Lightly Played 1st Edition,0.09,0,0,0,,1,0.09,,,,0.253860414028,0.444000005722,"('SDBE',)",4f3aefa8bed84a849eec5e97a915a9d5
2829060,YuGiOh,Structure Deck: Saga of Blue-Eyes White Dragon,Honest,,SDBE-EN017,Common,Lightly Played Unlimited,0.2,0,0,0,,1,0.2,,,,0.12200345099,0.717000007629,"('SDBE',)",ddcbeecfc2a4476ca01e89aedc22a0dc
2829057,YuGiOh,Structure Deck: Saga of Blue-Eyes White Dragon,Kaibaman,,SDBE-EN014,Common,Lightly Played Unlimited,0.2,0,0,0,,2,0.2,,,,0.119407363236,0.638000011444,"('SDBE',)",409235286abc493d98b511c9748c5567
2829059,YuGiOh,Structure Deck: Saga of Blue-Eyes White Dragon,Kaiser Sea Horse,,SDBE-EN016,Common,Lightly Played Unlimited,0.2,0,0,0,,3,0.2,,,,0.144175350666,0.35900002718,"('SDBE',)",737b70c6e8c84012b0d7c7aa40d68ff2
2829047,YuGiOh,Structure Deck: Saga of Blue-Eyes White Dragon,Luster Dragon,,SDBE-EN004,Common,Lightly Played Unlimited,0.22,0,0,0,,1,0.22,,,,0.0371545106173,0.506999969482,"('SDBE',)",ab2b53d05f6e46f99e0996f70943d4d2
2829054,YuGiOh,Structure Deck: Saga of Blue-Eyes White Dragon,Mirage Dragon,,SDBE-EN011,Common,Lightly Played Unlimited,0.24,0,0,0,,2,0.24,,,,0.146100625396,0.710000038147,"('SDBE',)",488fdae887984b4e9ffff026d9cb24e4
2829071,YuGiOh,Structure Deck: Saga of Blue-Eyes White Dragon,Monster Reborn,,SDBE-EN028,Common,Lightly Played Unlimited,0.39,0,0,0,,1,0.39,,,,0.0813761278987,0.447000026703,"('SDBE',)",7b8a4db4239c4f67a7fb7e85fc716109
2829070,YuGiOh,Structure Deck: Saga of Blue-Eyes White Dragon,One for One,,SDBE-EN027,Common,Lightly Played Unlimited,0.49,0,0,0,,4,0.49,,,,0.112108618021,0.590000033379,"('SDBE',)",c59e634d65e94c0494373fb265d865a2
2829061,YuGiOh,Structure Deck: Saga of Blue-Eyes White Dragon,Shining Angel,,SDBE-EN018,Common,Lightly Played Unlimited,0.23,0,0,0,,2,0.23,,,,0.0865070670843,0.671000003815,"('SDBE',)",f7d0dda45fbe4ba498ee3441eb6d8a7d
2829063,YuGiOh,Structure Deck: Saga of Blue-Eyes White Dragon,Silver's Cry,,SDBE-EN020,Common,Lightly Played Unlimited,0.37,0,0,0,,1,0.37,,,,0.150753512979,0.580999970436,"('SDBE',)",cf7ae5ed994c4e65b9c5b91101ca03b6
2829073,YuGiOh,Structure Deck: Saga of Blue-Eyes White Dragon,Soul Exchange,,SDBE-EN030,Common,Lightly Played Unlimited,0.2,0,0,0,,2,0.2,,,,0.122902281582,0.727999985218,"('SDBE',)",70f13b3e34934f61809cc2780bb2689b
2829065,YuGiOh,Structure Deck: Saga of Blue-Eyes White Dragon,Stamping Destruction,,SDBE-EN022,Common,Lightly Played Unlimited,0.13,0,0,0,,1,0.13,,,,0.0461626946926,0.555999994278,"('SDBE',)",ec1b41e67d7e4407875ac20ce89f4287
2829074,YuGiOh,Structure Deck: Saga of Blue-Eyes White Dragon,Swords of Revealing Light,,SDBE-EN031,Common,Lightly Played Unlimited,0.23,0,0,0,,1,0.23,,,,0.0615716427565,0.416000008583,"('SDBE',)",f21411d5c1584c0cbe3016ebcddbad2d
2829056,YuGiOh,Structure Deck: Saga of Blue-Eyes White Dragon,The White Stone of Legend,,SDBE-EN013,Common,Lightly Played Unlimited,0.16,0,0,0,,1,0.16,,,,0.1897328794,0.557000041008,"('SDBE',)",650a64b951af436b84842f77ca65736e
